1,98,4,1024,512,6.0361e-12,0.58073,1.4688
2,98,4,1024,341,2.5167e-22,0.60583,1.8188
1,99,4,1024,512,1.3311e-11,0.60601,4.069
2,99,4,1024,345,5.9344e-22,0.71372,2.8592
1,100,4,1024,512,1.8556e-11,0.73514,2.751
2,100,4,1024,342,2.6393e-22,0.85089,4.0005
1,11,8,1024,512,3.1527e-11,1.4802,4.8592
2,11,8,1024,345,1.9821e-21,2.0529,5.8968
1,12,8,1024,512,5.1939e-11,1.8642,6.7267
2,12,8,1024,344,3.5631e-22,1.8678,5.9291
1,13,8,1024,512,3.5938e-11,1.8058,5.8772
2,13,8,1024,338,4.3698e-22,2.1143,5.79
1,14,8,1024,512,3.4742e-11,2.0777,5.1876
2,14,8,1024,341,5.3988e-22,1.9202,3.168
1,15,8,1024,512,2.9663e-11,1.9002,4.1914
2,15,8,1024,337,3.7508e-22,1.7398,4.2865
1,16,8,1024,512,3.2171e-11,1.7163,4.6268
2,16,8,1024,341,5.9155e-22,1.4394,3.4924
1,17,8,1024,512,1,2.3237,2.914
2,17,8,1024,1024,0.0010902,1.8038,4.4078
1,18,8,1024,512,2.9524e-11,1.4842,4.5899
2,18,8,1024,332,3.3894e-22,1.5081,3.6493
1,19,8,1024,512,1.5962e-11,1.7029,4.0297
2,19,8,1024,339,4.649e-22,2.0143,5.3297
1,20,8,1024,512,3.5342e-11,1.9985,8.9001
2,20,8,1024,333,3.3443e-22,1.6658,4.1126
1,21,8,1024,512,4.62e-11,1.5949,3.9831
2,21,8,1024,341,7.4873e-22,1.7589,4.4907
1,22,8,1024,512,3.0836e-11,1.7534,3.4025
2,22,8,1024,338,3.9819e-22,1.9782,3.4948
1,23,8,1024,512,3.4554e-11,1.8941,3.3775
2,23,8,1024,339,5.4362e-22,2.0787,3.7397
1,24,8,1024,512,4.5575e-11,2.1021,4.6106
